attr_id,adj,label
astringency.n.02,truthful,No
astringency.n.02,unceasing,No
astringency.n.02,unorthodox,No
astringency.n.02,unrecognised,No
astringency.n.02,unserviceable,No
astringency.n.02,user-friendly,No
astringency.n.02,watchful,No
attention.n.06,all-encompassing,No
attention.n.06,atypical,No
attention.n.06,conspicuous,No
attention.n.06,despicable,No
attention.n.06,discernible,No
attention.n.06,east,No
attention.n.06,exact,No
attention.n.06,heavier,No
attention.n.06,inclined,No
attention.n.06,innovatory,No
attention.n.06,lawful,No
attention.n.06,on-going,No
attention.n.06,proscribed,No
attention.n.06,protective,No
attention.n.06,reliable,No
attention.n.06,succinct,No
attention.n.06,tight,No
attention.n.06,unceasing,No
attention.n.06,unproductive,No
attention.n.06,unserviceable,No
attentiveness.n.01,accurate,No
attentiveness.n.01,alien,No
attentiveness.n.01,analytical,No
attentiveness.n.01,aspirational,No
attentiveness.n.01,authorized,No
attentiveness.n.01,bereft,No
attentiveness.n.01,careless,No
attentiveness.n.01,chilled,No
attentiveness.n.01,clear,No
attentiveness.n.01,correct,Yes
attentiveness.n.01,courteous,No
attentiveness.n.01,crushed,No
attentiveness.n.01,damaged,No
attentiveness.n.01,dazzling,No
attentiveness.n.01,despicable,No
attentiveness.n.01,different,No
attentiveness.n.01,discernible,Yes
attentiveness.n.01,enshrined,No
attentiveness.n.01,even-handed,No
attentiveness.n.01,exact,No
attentiveness.n.01,extension,No
attentiveness.n.01,fashionable,No
attentiveness.n.01,favourable,No
attentiveness.n.01,foolhardy,No
attentiveness.n.01,fresh,No
attentiveness.n.01,friendly,No
attentiveness.n.01,headstrong,No
attentiveness.n.01,heavier,No
attentiveness.n.01,honourable,No
attentiveness.n.01,illuminated,No
attentiveness.n.01,inclined,No
attentiveness.n.01,inconclusive,No
attentiveness.n.01,inhumane,No
attentiveness.n.01,invisible,No
attentiveness.n.01,joyful,No
attentiveness.n.01,lawful,No
attentiveness.n.01,meritorious,No
attentiveness.n.01,monochrome,No
attentiveness.n.01,monotonous,No
attentiveness.n.01,noble,No
attentiveness.n.01,on-going,No
attentiveness.n.01,preliminary,No
attentiveness.n.01,profit-making,No
attentiveness.n.01,proscribed,No
attentiveness.n.01,protective,No
attentiveness.n.01,public,No
attentiveness.n.01,red,No
attentiveness.n.01,reliable,Yes
attentiveness.n.01,rich,No
attentiveness.n.01,same,No
attentiveness.n.01,sensitized,No
attentiveness.n.01,seperate,No
attentiveness.n.01,serious,No
attentiveness.n.01,sinister,No
attentiveness.n.01,solitary,No
attentiveness.n.01,spoiled,No
attentiveness.n.01,stimulating,No
attentiveness.n.01,strange,No
attentiveness.n.01,stupid,No
attentiveness.n.01,succinct,No
attentiveness.n.01,tight,No
attentiveness.n.01,tiresome,No
attentiveness.n.01,unceasing,No
attentiveness.n.01,unjust,No
attentiveness.n.01,unlinked,No
attentiveness.n.01,unpolluted,No
attentiveness.n.01,unproductive,No
attentiveness.n.01,user-friendly,No
attentiveness.n.01,valiant,No
attentiveness.n.01,watchful,Yes
attractiveness.n.02,aspirational,No
attractiveness.n.02,atypical,No
attractiveness.n.02,bright,No
attractiveness.n.02,clear,No
attractiveness.n.02,conceivable,No
attractiveness.n.02,conspicuous,No
attractiveness.n.02,courteous,No
attractiveness.n.02,crushed,No
attractiveness.n.02,damaged,No
attractiveness.n.02,dazzling,Yes
attractiveness.n.02,despicable,No
attractiveness.n.02,discernible,No
attractiveness.n.02,east,No
attractiveness.n.02,enshrined,No
attractiveness.n.02,exceptional,No
attractiveness.n.02,foolhardy,No
attractiveness.n.02,fresh,No
attractiveness.n.02,friendly,Yes
attractiveness.n.02,headstrong,No
attractiveness.n.02,heavier,No
attractiveness.n.02,horrible,No
attractiveness.n.02,inclined,No
attractiveness.n.02,inconceivable,No
attractiveness.n.02,inconclusive,No
attractiveness.n.02,inhumane,No
attractiveness.n.02,innovatory,No
attractiveness.n.02,inside,No
attractiveness.n.02,invisible,No
attractiveness.n.02,itty-bitty,No
attractiveness.n.02,lawful,No
attractiveness.n.02,meritorious,No
attractiveness.n.02,modesty,No
attractiveness.n.02,monochrome,No
attractiveness.n.02,multifaceted,No
attractiveness.n.02,potent,No
attractiveness.n.02,preliminary,No
attractiveness.n.02,proscribed,No
attractiveness.n.02,sensitized,No
attractiveness.n.02,seperate,No
attractiveness.n.02,spoiled,No
attractiveness.n.02,static,No
attractiveness.n.02,stimulating,Yes
attractiveness.n.02,stupid,No
attractiveness.n.02,succinct,No
attractiveness.n.02,tiresome,No
attractiveness.n.02,truthful,No
attractiveness.n.02,unceasing,No
attractiveness.n.02,unjust,No
attractiveness.n.02,unproductive,No
attractiveness.n.02,unrecognised,No
attribution.n.02,despicable,No
attribution.n.02,different,No
attribution.n.02,east,No
attribution.n.02,fresh,No
attribution.n.02,inhumane,No
attribution.n.02,strange,No
attribution.n.02,unceasing,No
attribution.n.02,unorthodox,No
attribution.n.02,unproductive,No
attribution.n.02,unserviceable,No
audibility.n.01,alien,No
audibility.n.01,aspirational,No
audibility.n.01,chilled,No
audibility.n.01,conceivable,No
audibility.n.01,correct,No
audibility.n.01,dazzling,No
audibility.n.01,enshrined,No
audibility.n.01,even-handed,No
audibility.n.01,exact,No
audibility.n.01,fashionable,No
audibility.n.01,headstrong,No
audibility.n.01,heavier,No
audibility.n.01,inclined,No
audibility.n.01,inconceivable,No
audibility.n.01,innovatory,No
audibility.n.01,modesty,No
audibility.n.01,multifaceted,No
audibility.n.01,noble,No
audibility.n.01,on-going,No
audibility.n.01,preliminary,No
audibility.n.01,profit-making,No
audibility.n.01,responsible,No
audibility.n.01,same,No
audibility.n.01,seperate,No
audibility.n.01,suspicious,No
audibility.n.01,tight,No
audibility.n.01,unceasing,No
audibility.n.01,unlinked,No
audibility.n.01,unrecognised,No
audibility.n.01,valiant,No
auspiciousness.n.01,atypical,No
auspiciousness.n.01,chilled,No
auspiciousness.n.01,crowded,No
auspiciousness.n.01,crushed,No
auspiciousness.n.01,damaged,No
auspiciousness.n.01,different,No
auspiciousness.n.01,exceptional,No
auspiciousness.n.01,fashionable,No
auspiciousness.n.01,honourable,No
auspiciousness.n.01,hunger,No
auspiciousness.n.01,illuminated,No
auspiciousness.n.01,inhumane,No
auspiciousness.n.01,invisible,No
auspiciousness.n.01,itty-bitty,No
auspiciousness.n.01,joyful,No
auspiciousness.n.01,multifaceted,No
auspiciousness.n.01,proscribed,No
auspiciousness.n.01,rich,No
auspiciousness.n.01,solitary,No
auspiciousness.n.01,unrecognised,No
awareness.n.01,alien,No
awareness.n.01,analytical,Yes
awareness.n.01,conceivable,No
awareness.n.01,correct,No
awareness.n.01,courteous,No
awareness.n.01,crowded,No
awareness.n.01,damaged,No
awareness.n.01,different,No
awareness.n.01,even-handed,No
awareness.n.01,exact,No
awareness.n.01,foolhardy,No
awareness.n.01,friendly,No
awareness.n.01,inside,No
awareness.n.01,modesty,No
awareness.n.01,monochrome,No
awareness.n.01,noble,No
awareness.n.01,profit-making,No
awareness.n.01,proscribed,No
awareness.n.01,reliable,No
awareness.n.01,rich,No
awareness.n.01,seperate,No
awareness.n.01,sinister,No
awareness.n.01,suspicious,Yes
awareness.n.01,tiresome,No
awareness.n.01,truthful,No
awareness.n.01,unceasing,No
awareness.n.01,unjust,No
awareness.n.01,unrecognised,Yes
awareness.n.01,watchful,Yes
awareness.n.01,young,No
beauty.n.01,alien,No
beauty.n.01,all-encompassing,No
beauty.n.01,aspirational,No
beauty.n.01,authorized,No
beauty.n.01,bodily,No
beauty.n.01,bright,No
beauty.n.01,careless,No
beauty.n.01,chilled,No
beauty.n.01,conspicuous,No
beauty.n.01,correct,No
beauty.n.01,crowded,No
beauty.n.01,exceptional,Yes
beauty.n.01,favourable,Yes
beauty.n.01,horrible,No
beauty.n.01,hunger,No
beauty.n.01,inclined,No
beauty.n.01,inconclusive,No
beauty.n.01,innovatory,No
beauty.n.01,joyful,No
beauty.n.01,modesty,No
beauty.n.01,monotonous,No
beauty.n.01,multifaceted,No
beauty.n.01,noble,No
beauty.n.01,plentiful,No
beauty.n.01,potent,No
beauty.n.01,proscribed,No
beauty.n.01,protective,No
beauty.n.01,reliable,No
beauty.n.01,rich,No
beauty.n.01,sensitized,No
beauty.n.01,serious,No
beauty.n.01,sinister,No
beauty.n.01,stimulating,No
beauty.n.01,succinct,No
beauty.n.01,tiresome,No
beauty.n.01,unceasing,No
beauty.n.01,unlinked,No
beauty.n.01,unorthodox,No
beauty.n.01,unrecognised,Yes
beauty.n.01,unserviceable,No
being.n.01,aspirational,No
being.n.01,chilled,No
being.n.01,crushed,No
being.n.01,discernible,No
being.n.01,enshrined,No
being.n.01,fresh,No
being.n.01,hunger,No
being.n.01,joyful,Yes
being.n.01,profit-making,No
being.n.01,proscribed,No
being.n.01,red,No
being.n.01,reliable,No
being.n.01,responsible,No
being.n.01,sinister,No
being.n.01,solitary,No
being.n.01,succinct,No
being.n.01,suspicious,No
being.n.01,unrecognised,Yes
being.n.01,user-friendly,No
being.n.01,watchful,No
beneficence.n.02,authorized,No
beneficence.n.02,correct,No
beneficence.n.02,despicable,No
beneficence.n.02,enshrined,No
beneficence.n.02,exact,No
beneficence.n.02,exceptional,No
beneficence.n.02,inclined,No
beneficence.n.02,inconceivable,No
beneficence.n.02,itty-bitty,No
beneficence.n.02,modesty,Yes
beneficence.n.02,multifaceted,No
beneficence.n.02,protective,Yes
beneficence.n.02,public,No
beneficence.n.02,red,No
beneficence.n.02,reliable,Yes
beneficence.n.02,rich,No
beneficence.n.02,static,No
beneficence.n.02,tight,No
beneficence.n.02,unjust,No
beneficence.n.02,valiant,Yes
benignity.n.01,careless,No
benignity.n.01,clear,No
benignity.n.01,crushed,No
benignity.n.01,dazzling,No
benignity.n.01,even-handed,Yes
benignity.n.01,fashionable,No
benignity.n.01,horrible,Yes
benignity.n.01,red,No
benignity.n.01,succinct,No
benignity.n.01,watchful,No
boldness.n.01,accurate,No
boldness.n.01,all-encompassing,No
boldness.n.01,atypical,No
boldness.n.01,authorized,No
boldness.n.01,bright,No
boldness.n.01,damaged,No
boldness.n.01,despicable,No
boldness.n.01,enshrined,No
boldness.n.01,hunger,No
boldness.n.01,illuminated,No
boldness.n.01,lawful,No
boldness.n.01,monochrome,No
boldness.n.01,monotonous,No
boldness.n.01,noble,No
boldness.n.01,on-going,No
boldness.n.01,sinister,No
boldness.n.01,tiresome,No
boldness.n.01,unpolluted,No
boldness.n.01,unrecognised,No
boldness.n.01,young,No
breakableness.n.01,aspirational,No
breakableness.n.01,chilled,No
breakableness.n.01,conspicuous,No
breakableness.n.01,correct,No
breakableness.n.01,crushed,Yes
breakableness.n.01,dazzling,No
breakableness.n.01,deliberate,No
breakableness.n.01,different,No
breakableness.n.01,even-handed,No
breakableness.n.01,exact,No
breakableness.n.01,foolhardy,No
breakableness.n.01,honourable,No
breakableness.n.01,inconclusive,No
breakableness.n.01,inhumane,No
breakableness.n.01,invisible,No
breakableness.n.01,itty-bitty,No
breakableness.n.01,lawful,No
breakableness.n.01,meritorious,No
breakableness.n.01,modesty,No
breakableness.n.01,potent,No
breakableness.n.01,preliminary,No
breakableness.n.01,profit-making,No
breakableness.n.01,seperate,No
breakableness.n.01,tiresome,No
breakableness.n.01,unceasing,No
breakableness.n.01,unorthodox,No
breakableness.n.01,unpolluted,No
breakableness.n.01,unserviceable,No
breakableness.n.01,user-friendly,No
breakableness.n.01,young,No
capability.n.01,alien,No
capability.n.01,all-encompassing,Yes
capability.n.01,analytical,Yes
capability.n.01,bodily,No
capability.n.01,chilled,No
capability.n.01,conceivable,No
capability.n.01,courteous,No
capability.n.01,crowded,No
capability.n.01,crushed,No
capability.n.01,deliberate,No
capability.n.01,discernible,No
capability.n.01,east,No
capability.n.01,fashionable,No
capability.n.01,friendly,No
capability.n.01,headstrong,No
capability.n.01,honourable,No
capability.n.01,horrible,No
capability.n.01,innovatory,Yes
capability.n.01,inside,No
capability.n.01,meritorious,No
capability.n.01,noble,No
capability.n.01,obese,No
capability.n.01,reliable,Yes
capability.n.01,responsible,No
capability.n.01,seperate,No
capability.n.01,spoiled,No
capability.n.01,static,No
capability.n.01,stimulating,No
capability.n.01,technical,No
capability.n.01,unpolluted,No
capability.n.03,bodily,No
capability.n.03,courteous,No
capability.n.03,damaged,No
capability.n.03,dazzling,No
capability.n.03,discernible,No
capability.n.03,headstrong,No
capability.n.03,honourable,No
capability.n.03,horrible,No
capability.n.03,inclined,Yes
capability.n.03,inconceivable,Yes
capability.n.03,inconclusive,No
capability.n.03,inside,No
capability.n.03,lawful,No
capability.n.03,monotonous,No
capability.n.03,multifaceted,No
capability.n.03,noble,No
capability.n.03,obese,No
capability.n.03,on-going,No
capability.n.03,plentiful,No
capability.n.03,potent,Yes
capability.n.03,preliminary,No
capability.n.03,profit-making,No
capability.n.03,protective,No
capability.n.03,reliable,Yes
capability.n.03,sinister,No
capability.n.03,solitary,No
capability.n.03,spoiled,No
capability.n.03,succinct,No
capability.n.03,technical,No
capability.n.03,watchful,No
carefulness.n.02,all-encompassing,No
carefulness.n.02,analytical,No
carefulness.n.02,atypical,No
carefulness.n.02,bereft,No
carefulness.n.02,bright,No
carefulness.n.02,conceivable,No
carefulness.n.02,conspicuous,No
carefulness.n.02,correct,Yes
carefulness.n.02,crowded,No
carefulness.n.02,damaged,No
carefulness.n.02,dazzling,No
carefulness.n.02,discernible,No
carefulness.n.02,exact,Yes
carefulness.n.02,fresh,No
carefulness.n.02,friendly,No
carefulness.n.02,inclined,No
carefulness.n.02,inconceivable,No
carefulness.n.02,inconclusive,No
carefulness.n.02,invisible,No
carefulness.n.02,lawful,No
carefulness.n.02,meritorious,No
carefulness.n.02,modesty,No
carefulness.n.02,noble,No
carefulness.n.02,obese,No
carefulness.n.02,on-going,No
carefulness.n.02,preliminary,No
carefulness.n.02,profit-making,No
carefulness.n.02,public,No
carefulness.n.02,reliable,Yes
carefulness.n.02,rich,No
carefulness.n.02,sinister,No
carefulness.n.02,solitary,No
carefulness.n.02,unceasing,No
carefulness.n.02,unlinked,No
carefulness.n.02,unorthodox,No
carefulness.n.02,unproductive,No
carefulness.n.02,unrecognised,No
carefulness.n.02,unserviceable,No
carefulness.n.02,user-friendly,No
carefulness.n.02,watchful,Yes
certainty.n.01,exceptional,No
certainty.n.01,heavier,No
certainty.n.01,honourable,No
certainty.n.01,monochrome,No
certainty.n.01,sinister,No
certainty.n.01,spoiled,No
certainty.n.01,static,No
certainty.n.01,unceasing,No
certainty.n.01,unjust,No
certainty.n.01,unrecognised,No
certainty.n.02,all-encompassing,No
certainty.n.02,careless,No
certainty.n.02,conspicuous,No
certainty.n.02,crowded,No
certainty.n.02,despicable,No
certainty.n.02,east,No
certainty.n.02,exact,Yes
certainty.n.02,fashionable,No
certainty.n.02,foolhardy,No
certainty.n.02,honourable,No
certainty.n.02,inconceivable,Yes
certainty.n.02,inconclusive,Yes
certainty.n.02,invisible,No
certainty.n.02,modesty,No
certainty.n.02,obese,No
certainty.n.02,public,No
certainty.n.02,same,No
certainty.n.02,seperate,No
certainty.n.02,sinister,No
certainty.n.02,unproductive,No
changeableness.n.01,aspirational,No
changeableness.n.01,atypical,No
changeableness.n.01,bodily,No
changeableness.n.01,crowded,No
changeableness.n.01,damaged,No
changeableness.n.01,different,Yes
changeableness.n.01,discernible,No
changeableness.n.01,friendly,No
changeableness.n.01,headstrong,No
changeableness.n.01,honourable,No
changeableness.n.01,hunger,No
changeableness.n.01,inconclusive,No
changeableness.n.01,meritorious,No
changeableness.n.01,multifaceted,No
changeableness.n.01,profit-making,No
changeableness.n.01,red,No
changeableness.n.01,reliable,No
changeableness.n.01,stimulating,No
changeableness.n.01,tiresome,No
changeableness.n.01,unpolluted,No
cheerfulness.n.01,accurate,No
cheerfulness.n.01,all-encompassing,No
cheerfulness.n.01,atypical,No
cheerfulness.n.01,bright,Yes
cheerfulness.n.01,chilled,No
cheerfulness.n.01,clear,No
cheerfulness.n.01,crushed,No
cheerfulness.n.01,damaged,No
cheerfulness.n.01,despicable,No
cheerfulness.n.01,east,No
cheerfulness.n.01,enshrined,No
cheerfulness.n.01,foolhardy,No
cheerfulness.n.01,honourable,No
cheerfulness.n.01,inclined,No
cheerfulness.n.01,inconceivable,No
cheerfulness.n.01,lawful,No
cheerfulness.n.01,modesty,No
cheerfulness.n.01,multifaceted,No
cheerfulness.n.01,obese,No
cheerfulness.n.01,public,No
cheerfulness.n.01,responsible,No
cheerfulness.n.01,same,No
cheerfulness.n.01,sensitized,No
cheerfulness.n.01,sinister,Yes
cheerfulness.n.01,strange,No
cheerfulness.n.01,stupid,No
cheerfulness.n.01,unjust,No
cheerfulness.n.01,unserviceable,No
cheerfulness.n.01,user-friendly,No
cheerfulness.n.01,young,No
civility.n.01,accurate,No
civility.n.01,analytical,No
civility.n.01,atypical,No
civility.n.01,bereft,No
civility.n.01,bright,No
civility.n.01,conceivable,No
civility.n.01,correct,No
civility.n.01,courteous,Yes
civility.n.01,dazzling,No
civility.n.01,discernible,No
civility.n.01,enshrined,No
civility.n.01,even-handed,No
civility.n.01,exact,No
